encouraging,"uh oh, hopefully there is something you can do about that!"
consoling,"i understand, i hope you do something special with it then!"
acknowledging,i understand that buddy..
sympathizing,"oh my god, i am so sorry to hear that!"
consoling,"that is so sad, i hope you find him."
wishing,good luck to him!
suggesting,well maybe you guys can hang out outside of work?
suggesting,maybe its time for a new printer?
encouraging,"hopefully, the next dish is better."
suggesting,maybe she was tired or something.
encouraging,i hope everything goes well
suggesting,maybe next time you can just ask her.
consoling,i'm glad he's getting better with his speech and i hope he continues to improve!
sympathizing,i'm sorry that happened.
wishing,congratulations on that!
wishing,i wish your friends mom all the best.
sympathizing,sorry to hear about that.
sympathizing,i am sorry you felt that way.
agreeing,that sounds like a great gandma!
encouraging,"i am so sorry, i hope you got a refund!"
encouraging,i hope this one goes better for her.
suggesting,but i think you should  stop gambling
agreeing,nice.
sympathizing,oh no i'm sorry to hear that.
questioning,are you quitting your job?
consoling,"well, i hope you get better soon."
questioning,would you say your back feels better?
questioning,"oh, you're starting up again soon, too?"
agreeing,"nice, i met the one 6 years ago i was 25"
encouraging,"dang, well i hope she has a wonderful future!"
suggesting,depends on what way you're talking about maybe physics 1 or maybe calc ii.
acknowledging,i know how you feel.
wishing,"good luck with that, its rough out there."
sympathizing,i'm sorry to hear that.
questioning,how did that feel?
suggesting,"ah, maybe i need to check it out"
consoling,i hope it relaxes you!
consoling,i hope no one surprises me with a party though.. too shy of a nerd for that.
agreeing,"awesome, a bird left the nest."
consoling,i hope we both find solice
sympathizing,i'm sorry to hear that.
sympathizing,"oh no, i'm so sorry to hear that, it must have been hard on you"
wishing,congratulations!
consoling,but i hope it will come out soon!
wishing,congratulations to you both!
wishing,well i really wish you very good luck with all that
consoling,hopefully he doesn't have any accidents in it.
questioning,did your girlfriend like that
questioning,what are you studying?
sympathizing,i am so sorry.
agreeing,i would be so jealous too!
encouraging,i hope you are feeling better.
suggesting,"yea, maybe you can find an alternative."
wishing,good luck i hope all goes well
encouraging,i hope everything turns out for the better.
encouraging,i hope he is alright now
sympathizing,i'm sorry you went through that.
encouraging,well i hope that it all goes your way!
agreeing,that is pretty awesome my dude.
sympathizing,sorry to hear that.
sympathizing,i'm so sorry.
sympathizing,"if so, that really sucks and i am sorry."
encouraging,"hopefully it isn't as bad for you as it seems, but just know that that mistake has happened to several people that i know of, so you're not alone."
acknowledging,"yeah, i understand what you mean."
encouraging,hopefully next weekend is nice and sunny for you and your friends!
consoling,i hope you get it.
consoling,i hope you have an awesome time!
questioning,were you late?
sympathizing,"i am sorry, that sounds bad"
questioning,does he want to try to take it professional and be in an orchestra or does he not know yet?
agreeing,that is awesome!
suggesting,maybe buy one then?
encouraging,"sleep is so important before an exam, that's where all your facts and memories get better organized"
wishing,congratulations!
sympathizing,"aww, im sorry."
agreeing,"so am i, i would have freaked out if i saw it my bedroom."
questioning,what happened?
agreeing,"when you get good ones, it's awesome."
consoling,"dang, well i hope these things don't happen again!"
acknowledging,"i bet she knew exactly how it would make you feel, too."
wishing,congratulations!
questioning,did you enjoy your time with your mom?
encouraging,i hope you have been able to cope.
encouraging,"that sucks, hopefully you can come back from that"
encouraging,i hope so too!
encouraging,i hope you are able to stay safe!
sympathizing,i'm so sorry to hear that.
suggesting,"maybe keep it simple, and do different things each year."
suggesting,maybe you will get lucky and they will come in the mail sooner.
agreeing,that's cool.
sympathizing,oh im so sorry to hear that
wishing,"oh congratulations, you must be smart!"
acknowledging,oh i know that feeling.
acknowledging,i get it me too i like my own personal space.
questioning,was he honest with you?
consoling,hopefully she can get some permanent ones soon!
sympathizing,i am so sorry.
sympathizing,i am sorry that must have been tough.
agreeing,nice!
acknowledging,i understand although everyone needs some alone time too.
wishing,congratulations
consoling,"that is incredibly kind of you, i hope he is a good driver :)"
acknowledging,you definitely made my day.
questioning,how sweet!
encouraging,i hate when that happens... hopefully your computers holds on a little longer for it to go back down
wishing,wish you good luck !
sympathizing,"i'm sorry, how does that make you feel?"
acknowledging,"i agree, be sure to keeping up the good work!"
sympathizing,"ohhh, i am sorry to hear that."
suggesting,but maybe they were busy and just didn't notice- which is goo!
questioning,how do they take advantage of you?
questioning,moneywise ?
agreeing,that's great that you have so much confidence.
encouraging,"nice, i hope i can overcome my fear one day too!"
acknowledging,it definitely helps to have a lot of support around you.
wishing,"great, good luck to you!"
agreeing,awesome!
sympathizing,"okay, i am sorry that it was not up to your standard."
wishing,congratulations!
questioning,is the alternative of staying sick better?
consoling,i hope both of our spouses get a job
consoling,hopefully you'll get rewarded for your great performance!
consoling,i hope things keep looking up for you!
encouraging,"it will get better, its always darkest just before the dawn"
acknowledging,i know.
acknowledging,i agree.
questioning,did you perform well?
agreeing,thats a nice gift for a cat.
agreeing,she must've really enjoyed the time.
encouraging,i hope the results are good.
wishing,good luck!
encouraging,i hope they don't affect you too badly.
suggesting,it could've been a ghost or maybe a robber?
agreeing,oh cool.
wishing,"i'm glad that she has things going for her, and congratulations to you!"
sympathizing,sorry to hear that.
questioning,don't give up on your dreams so easily!
consoling,i hope your wife makes it happen!
consoling,i hope you have a great time.
acknowledging,i agree.
sympathizing,my sister doesn't even say bless you if i sneeze lol
questioning,pay off debt?
questioning,what was the hard work?
